,Location,Longitude,Latitude,Borough,FIPS
393,NEPTUNE AV,-73.95449599999999,40.582921,Brooklyn,360470610043000
394,39 ST,-73.986103,40.640421999999994,Brooklyn,360470230003001
395,Atlantic Av,-73.99752600000001,40.691012,Brooklyn,360470049001000
396,NEW YORK AV,-73.947614,40.670118,Brooklyn,360470337003001
397,W 33 ST,-73.999319,40.573017,Brooklyn,360470342003001
398,Coney Island Av,-73.960238,40.587604999999996,Brooklyn,360470588001005
399,SHELL RD,-73.974046,40.588939,Brooklyn,360470374021002
400,AV Z,-73.974016,40.585704,Brooklyn,360470374022001
401,5 AV,-73.98068,40.676262,Brooklyn,360470133001001
402,VANDERBILT AV,-73.96896,40.689225,Brooklyn,360470197004001
403,MERMAID AV,-74.001583,40.574844,Brooklyn,360470328004000
404,MERMAID AV,-73.992835,40.575661,Brooklyn,360470342001000
405,FULTON ST,-73.929473,40.679369,Brooklyn,360470297002003
406,ST JOHNS PL,-73.939516,40.67113,Brooklyn,360470339002000
407,Atlantic Av,-73.994691,40.690438,Brooklyn,360470007003003
408,THROOP AV,-73.94080799999999,40.682712,Brooklyn,360470275004001
409,ST JOHNS PL,-73.933932,40.670659,Brooklyn,360470353001001
410,GERRITSEN AV,-73.925237,40.593096,Brooklyn,360470666001000
411,GERRITSEN AV,-73.927339,40.595005,Brooklyn,360470666001000
412,GERRITSEN AV,-73.923799,40.591803999999996,Brooklyn,360470666001000
413,5 AV,-74.00649,40.648619000000004,Brooklyn,360470086001000
414,LAFAYETTE ST,-73.93049,40.692209999999996,Brooklyn,360470387004000
415,MYRTLE AV,-73.94653100000001,40.695611,Brooklyn,360470259011001
416,MYRTLE AV,-73.940889,40.696247,Brooklyn,360470283001001
417,49 ST,-73.992414,40.635279,Brooklyn,360470220001000
418,CHURCH AV,-73.919679,40.652874,Brooklyn,360470888003007
419,BEVERLY RD,-73.924296,40.646736,Brooklyn,360470946001001
420,7 AV,-73.98606600000001,40.661678,Brooklyn,360470149005003
421,SURF AV,-73.993377,40.572966,Brooklyn,360470340002001
422,60 ST,-73.998788,40.629082000000004,Brooklyn,360470192001001
423,AV D,-73.93191999999999,40.641898,Brooklyn,360470840002002
424,TILLARY ST,-73.990332,40.696077,Brooklyn,360470013001017
425,NASSAU AV,-73.93924799999999,40.726178000000004,Brooklyn,360470593001004
426,FULTON ST,-73.98569499999999,40.690742,Brooklyn,360470037001004
427,FULTON ST,-73.983195,40.689741999999995,Brooklyn,360470037001002
428,LAFAYETTE AV,-73.945017,40.690540999999996,Brooklyn,360470263001000
429,TOMPKINS AV,-73.946698,40.696908,Brooklyn,360470257001002
430,MYRTLE AV,-73.938139,40.696728,Brooklyn,360470285021000
431,STERLING PL,-73.962928,40.674592,Brooklyn,360470215001000
432,ST JOHNS PL,-73.92508000000001,40.670177,Brooklyn,360470359003000
433,BUFFALO AV,-73.925221,40.673266,Brooklyn,360470347001002
434,EASTERN PKWY,-73.931442,40.668554,Brooklyn,360470351002001
435,CATON AV,-73.979935,40.647239,Brooklyn,360470498001001
436,KINGS HWY,-73.972463,40.604144,Brooklyn,360470412001003
437,KINGS HWY,-73.971914,40.604269,Brooklyn,360470422002005
438,FLATBUSH AV,-73.962154,40.662958,Brooklyn,360470327003000
439,FLATBUSH AV,-73.962149,40.662523,Brooklyn,360470327003001
440,FOSTER AV,-73.95804,40.636417,Brooklyn,360470770002005
441,5 AV,-73.983552,40.672637,Brooklyn,360470135002000
442,OCEAN AV,-73.95150699999999,40.599090999999994,Brooklyn,360470578002003
443,LORRAINE ST,-74.004127,40.673548,Brooklyn,360470053001019
444,FRANKLIN AV,-73.958454,40.669561,Brooklyn,360470213001004
445,CLASSON AV,-73.961359,40.671011,Brooklyn,360470213001001
446,GATES AV,-73.941405,40.687201,Brooklyn,360470277004001
447,Cadman Plz West,-73.990913,40.69595,Brooklyn,360470013001017
448,BEDFORD AV,-73.95707800000001,40.665442999999996,Brooklyn,360470325003001
449,LEE AV,-73.953536,40.699567,Brooklyn,360470531001003
450,E 98 ST,-73.913651,40.656553,Brooklyn,360470890006003
451,GATES AV,-73.951015,40.68611,Brooklyn,360470243003001
452,RALPH AV,-73.919267,40.63702,Brooklyn,360470944021000
453,DWIGHT ST,-74.01173299999999,40.673826,Brooklyn,360470053004005
454,GREENE AV,-73.972584,40.685869,Brooklyn,360470179003003
455,FRANKLIN AV,-73.957197,40.689372,Brooklyn,360470233002000
456,NEW YORK AV,-73.947971,40.663902,Brooklyn,360470329002000
457,AV H,-73.928151,40.632938,Brooklyn,360470724002006
458,UTICA AV,-73.928342,40.633921,Brooklyn,360470724002006
459,GATES AV,-73.926901,40.688871,Brooklyn,360470385001000
460,REMSEN AV,-73.905822,40.639934999999994,Brooklyn,360470966001002
461,OCEAN PKWY,-73.9677,40.580553,Brooklyn,360470356011000
462,GREENE AV,-73.962147,40.687068,Brooklyn,360470231002000
463,OCEAN PKWY,-73.967501,40.580176,Brooklyn,360470364002003
464,ST JOHNS PL,-73.954897,40.67184,Brooklyn,360470219003000
465,AV U,-73.951029,40.599345,Brooklyn,360470578001002
466,39 ST,-73.994876,40.645906,Brooklyn,360470110001002
467,BUFFALO AV,-73.92505899999999,40.673155,Brooklyn,360470359001000
468,FLATBUSH AV,-73.926516,40.613094,Brooklyn,360470652001006
469,UTICA AV,-73.931726,40.663767,Brooklyn,360470355002001
470,UTICA AV,-73.931451,40.66387,Brooklyn,360470355002000
471,18 AV,-73.98722,40.622203000000006,Brooklyn,360470244003001
472,STILLWELL AV,-73.98541800000001,40.598253,Brooklyn,360470404002004
473,FOSTER AV,-73.962337,40.63435,Brooklyn,360470460003001
474,GATES AV,-73.947824,40.686594,Brooklyn,360470251003000
475,LORIMER ST,-73.948293,40.706486,Brooklyn,360470511001001
476,KINGSLAND AV,-73.940469,40.717989,Brooklyn,360470477002000
477,KINGS HWY,-73.98436099999999,40.605559,Brooklyn,360470428003004
478,KINGS HWY,-73.973644,40.604267,Brooklyn,360470412001002
479,LORIMER ST,-73.947964,40.704588,Brooklyn,360470491001001
480,52 ST,-74.014009,40.645435,Brooklyn,360470076001000
481,5 AV,-74.00944,40.646069,Brooklyn,360470078001001
482,AV Z,-73.950186,40.588344,Brooklyn,360470600005000
483,SARATOGA AV,-73.917282,40.669001,Brooklyn,360470902001003
484,FRANKLIN AV,-73.957709,40.692501,Brooklyn,360470235001002
485,CLASSON AV,-73.961814,40.669845,Brooklyn,360470213001003
486,GREENE AV,-73.965149,40.686721,Brooklyn,360470201004001
487,EMPIRE BLVD,-73.931931,40.663449,Brooklyn,360470880003000
488,LORIMER ST,-73.947936,40.705835,Brooklyn,360470511001000
489,AV X,-73.970564,40.590584,Brooklyn,360470388003002
490,7 AV,-74.02306800000001,40.614278000000006,Brooklyn,360470152001002
491,MALCOLM X BLVD,-73.929036,40.679429,Brooklyn,360470297002003
492,BAY RIDGE PKWY,-73.998583,40.615074,Brooklyn,360470264004001
493,5 AV,-74.010548,40.645003,Brooklyn,360470078002001
494,BEDFORD AV,-73.9511,40.723909,Brooklyn,360470569002007
495,BROADWAY,-73.948115,40.704209999999996,Brooklyn,360470509001005
496,NOSTRAND AV,-73.94059200000001,40.594343,Brooklyn,360470572002001
497,UTICA AV,-73.92625100000001,40.614326,Brooklyn,360470670001002
498,KINGS HWY,-73.951227,40.611290000000004,Brooklyn,360470546001004
499,NEW LOTS AV,-73.899411,40.658945,Brooklyn,360470920003012
500,GLENWOOD RD,-73.947972,40.633917,Brooklyn,360470786002002
501,KINGSLAND AV,-73.940235,40.718016999999996,Brooklyn,360470449002001
502,GRAHAM AV,-73.944783,40.716374,Brooklyn,360470497003001
503,KNAPP ST,-73.931401,40.585211,Brooklyn,360470622001011
504,AV H,-73.935414,40.632490000000004,Brooklyn,360470726001005
505,DUMONT AV,-73.903153,40.665103,Brooklyn,360470910002000
506,VANDALIA AV,-73.882347,40.651962,Brooklyn,360471058012002
507,VANDALIA AV,-73.88155,40.653178999999994,Brooklyn,360471058012000
508,86 ST,-74.013695,40.613807,Brooklyn,360470154001000
509,GATES AV,-73.932745,40.688198,Brooklyn,360470293002000
510,8 AV,-74.013386,40.631688,Brooklyn,360470128011001
511,ROCKAWAY AV,-73.907358,40.656006,Brooklyn,360470922002000
512,PITKIN AV,-73.907415,40.670256,Brooklyn,360470906001000
513,DUMONT AV,-73.902179,40.665211,Brooklyn,360470910004002
514,NOSTRAND AV,-73.94187,40.600906,Brooklyn,360470566002002
515,BROOKLYN AV,-73.94408299999999,40.679789,Brooklyn,360470247001000
516,GERRITSEN AV,-73.931191,40.598431,Brooklyn,360470632002002
517,86 ST,-74.020896,40.618159000000006,Brooklyn,360470154001000
518,BAY RIDGE PKWY,-74.01677600000001,40.625838,Brooklyn,360470132002007
519,9 ST,-73.986577,40.669421,Brooklyn,360470137003001
520,STILLWELL AV,-73.98615699999999,40.600755,Brooklyn,360470298001005
521,NOSTRAND AV,-73.946833,40.627088,Brooklyn,360470742002000
522,WORTMAN AV,-73.883342,40.657755,Brooklyn,360471106001000
523,VAN SICLEN AV,-73.883599,40.657905,Brooklyn,360471106001000
524,UTICA AV,-73.92801800000001,40.630829999999996,Brooklyn,360470722002002
525,BERGEN ST,-73.947459,40.676021999999996,Brooklyn,360470315002000
526,VAN SICLEN AV,-73.884474,40.658746,Brooklyn,360471106001001
527,WORTMAN AV,-73.881427,40.658575,Brooklyn,360471110002000
528,PITKIN AV,-73.910395,40.669668,Brooklyn,360470906002003
529,NOSTRAND AV,-73.943534,40.610071000000005,Brooklyn,360470640002003
530,AV U,-73.943457,40.600171,Brooklyn,360470574002003
531,55 ST,-74.019631,40.646239,Brooklyn,360470022001004
532,FLATLANDS AV,-73.896068,40.646784000000004,Brooklyn,360470982001002
533,DEAN ST,-73.976804,40.682140000000004,Brooklyn,360470129011004
534,WASHINGTON AV,-73.963472,40.676843,Brooklyn,360470205002000
535,VAN DYKE ST,-74.01308399999999,40.674640999999994,Brooklyn,360470053004005
536,Cadman Plz West,-73.99128499999999,40.699638,Brooklyn,360470001004001
537,AV J,-73.95681400000001,40.625762,Brooklyn,360470762003001
538,AV Z,-73.951824,40.588315,Brooklyn,360470592003002
539,60 ST,-73.998763,40.628876,Brooklyn,360470192002000
540,VAN DYKE ST,-74.01459399999999,40.675670000000004,Brooklyn,360470053003005
541,Ft Hamilton Pkwy,-74.011066,40.629284000000006,Brooklyn,360470210003001
542,UTICA AV,-73.93066400000001,40.655623999999996,Brooklyn,360470868001002
543,LINDEN BLVD,-73.859522,40.669706,Brooklyn,360471220001002
544,ROCKAWAY PKWY,-73.898966,40.642285,Brooklyn,360470988001005
545,GATES AV,-73.92419699999999,40.689178999999996,Brooklyn,360470385001000
546,SEAVIEW AV,-73.889087,40.633995,Brooklyn,360471034001004
547,Coney Island Av,-73.96524699999999,40.624406,Brooklyn,360470456001003
548,E 80 ST,-73.907097,40.630853,Brooklyn,360471004001004
549,CHURCH AV,-73.973675,40.645348,Brooklyn,360470504003002
550,3 AV,-74.026222,40.635560999999996,Brooklyn,360470068004002
551,NOSTRAND AV,-73.950857,40.666914,Brooklyn,360470321002001
552,GATES AV,-73.930555,40.688594,Brooklyn,360470293001000
553,GATES AV,-73.92983000000001,40.688533,Brooklyn,360470385001001
554,BOERUM PL,-73.989365,40.690543,Brooklyn,360470037001013
555,39 ST,-74.00412800000001,40.651315000000004,Brooklyn,360470084002002
556,86 ST,-74.022566,40.619161,Brooklyn,360470152003000
557,NEPTUNE AV,-73.968193,40.580407,Brooklyn,360470356011000
558,E 16 ST,-73.953363,40.58736,Brooklyn,360470590001011
559,AV Z,-73.94894599999999,40.588478,Brooklyn,360470600004000
560,AV Z,-73.96664799999999,40.586541,Brooklyn,360470374013000
561,COOPER ST,-73.911467,40.683684,Brooklyn,360470403002000
562,RALPH AV,-73.924009,40.688990000000004,Brooklyn,360470385001000
563,VAN BRUNT ST,-74.01078299999999,40.679055,Brooklyn,360470059001009
564,KINGSLAND AV,-73.940887,40.721505,Brooklyn,360470449003002
565,KINGS HWY,-73.969647,40.604413,Brooklyn,360470414022002
566,BAY PKWY,-73.989147,40.60627,Brooklyn,360470270001000
567,ELDERT LANE,-73.86240699999999,40.668172999999996,Brooklyn,360471220001004
568,AV U,-73.950992,40.599346999999995,Brooklyn,360470578001002
569,BAY RIDGE AV,-74.026471,40.635929,Brooklyn,360470068004000
570,KINGS HWY,-73.980369,40.605123999999996,Brooklyn,360470426002006
571,ORIENTAL BLVD,-73.939875,40.578074,Brooklyn,360470616001001
572,RALPH AV,-73.92371999999999,40.687562,Brooklyn,360470385003000
573,NOSTRAND AV,-73.94409,40.613085,Brooklyn,360470644001004
574,Coney Island Av,-73.9623,40.610377,Brooklyn,360470542002001
575,Pennsylvania Av,-73.895614,40.670353999999996,Brooklyn,360471156004000
576,5 AV,-73.98660699999999,40.668968,Brooklyn,360470139004000
577,4 AV,-74.025448,40.629582,Brooklyn,360470136004000
578,METROPOLITAN AV,-73.9268,40.714226000000004,Brooklyn,360470449004052
579,AV U,-73.93418,40.6024,Brooklyn,360470666001002
580,GOLD ST,-73.98301,40.700990000000004,Brooklyn,360470023001000
581,GERRITSEN AV,-73.929304,40.596740999999994,Brooklyn,360470666001000
582,GERRITSEN AV,-73.922071,40.590258,Brooklyn,360470666001000
583,GERRITSEN AV,-73.919448,40.587901,Brooklyn,360470666001000
584,RALPH AV,-73.922511,40.668803000000004,Brooklyn,360470359003001
585,East New York Av,-73.911663,40.672013,Brooklyn,360470363001002
586,92 ST,-74.023197,40.614921,Brooklyn,360470152002002
587,60 ST,-74.016001,40.639287,Brooklyn,360470122001001
588,AV U,-73.91427,40.615293,Brooklyn,360470686001003
589,MYRTLE AV,-73.935959,40.696973,Brooklyn,360470287001002
590,East New York Av,-73.937696,40.66245,Brooklyn,360470874011000
591,86 ST,-74.018162,40.616512,Brooklyn,360470154001000
592,COLUMBIA ST,-74.00346400000001,40.683238,Brooklyn,360470051002005
593,37 ST,-74.005285,40.653849,Brooklyn,360470084003004
594,Marcus Garvey Blvd,-73.941452,40.69944,Brooklyn,360470285011001
595,POLY PL,-74.023927,40.609111999999996,Brooklyn,360470164001020
596,ROGERS AV,-73.953233,40.669634,Brooklyn,360470321001000
597,NEPTUNE AV,-73.97433000000001,40.579817,Brooklyn,360470354002000
598,GATES AV,-73.935676,40.687856,Brooklyn,360470293002001
599,Atlantic Av,-73.98093399999999,40.685522,Brooklyn,360470039001003
600,Ft Hamilton Pkwy,-74.012063,40.628846,Brooklyn,360470128011006
601,GOLD ST,-73.98308399999999,40.699509,Brooklyn,360470023003001
602,PARK AV,-73.966933,40.695624,Brooklyn,360470191003005
603,RALPH AV,-73.922493,40.680893,Brooklyn,360470381002000
604,5 AV,-74.004788,40.650301,Brooklyn,360470088001002
605,KINGS HWY,-73.944675,40.616294,Brooklyn,360470746002008
606,KINGS HWY,-73.94229200000001,40.618871,Brooklyn,360470746002002
607,LAFAYETTE AV,-73.93639399999999,40.691537,Brooklyn,360470291001001
608,Seaview Av (Gateway Dr),-73.866286,40.653372999999995,Brooklyn,360471070001004
609,Seaview Av (Gateway Dr),-73.866248,40.653408,Brooklyn,360471070001004
610,E 70 ST,-73.908622,40.619885,Brooklyn,360470700002004
611,W 5 ST,-73.97296899999999,40.575877,Brooklyn,360470352001013
612,FOUNTAIN AV,-73.864316,40.65636,Brooklyn,360471070001003
613,LORIMER ST,-73.948279,40.707871000000004,Brooklyn,360470511002000
614,WILSON AV,-73.917955,40.696356,Brooklyn,360470433001001
615,ROCKAWAY PKWY,-73.886705,40.631339000000004,Brooklyn,360471034001004
616,W BRIGHTON AV,-73.97241700000001,40.576512,Brooklyn,360470356021003
617,East New York Av,-73.914664,40.670705,Brooklyn,360470363003003
618,4 AV,-74.02865,40.621748,Brooklyn,360470160004002
619,W 5 ST,-73.9729,40.5767,Brooklyn,360470354002001
620,OCEAN AV,-73.949004,40.585999,Brooklyn,360470600004003
621,CROPSEY AV,-73.993898,40.593061999999996,Brooklyn,360470304003006
622,COZINE AV,-73.882324,40.656389000000004,Brooklyn,360471106002000
623,CATON AV,-73.97849000000001,40.64759,Brooklyn,360470500001003
624,FULTON ST,-73.903531,40.678047,Brooklyn,360470367002006
625,JAMAICA AV,-73.899373,40.677021,Brooklyn,360471198001003
626,ROCKAWAY AV,-73.906109,40.651165,Brooklyn,360471098002008
627,FOUNTAIN AV,-73.866063,40.65919,Brooklyn,360471220001029
628,BERGEN ST,-73.964286,40.678666,Brooklyn,360470203001005
629,ELDERT LANE,-73.862833,40.668989,Brooklyn,360471214001000
630,KINGS HWY,-73.942165,40.618728000000004,Brooklyn,360470746001006
631,Van Sinderen Av,-73.903518,40.678058,Brooklyn,360470367002006
632,RALPH AV,-73.92144499999999,40.678943,Brooklyn,360470379003003
633,KINGS HWY,-73.976342,40.604583,Brooklyn,360470424002003
634,KINGS HWY,-73.98343,40.605608000000004,Brooklyn,360470428002000
635,Mother Gaston Blvd,-73.906162,40.666311,Brooklyn,360470912001000
636,DUMONT AV,-73.905108,40.664642,Brooklyn,360470910003000
637,CROPSEY AV,-74.016436,40.60726,Brooklyn,360470154001001
638,Coney Island Av,-73.96123399999999,40.60087,Brooklyn,360470556003001
639,CROPSEY AV,-73.98628000000001,40.583461,Brooklyn,360470348001005
640,2 AV,-74.02009,40.645899,Brooklyn,360470022001005
641,METROPOLITAN AV,-73.925814,40.71387,Brooklyn,360470449004061
642,DEAN ST,-73.95514399999999,40.677439,Brooklyn,360470221001002
643,FLATLANDS AV,-73.918038,40.632287,Brooklyn,360470998001008
644,LIVINGSTON ST,-73.985244,40.689355,Brooklyn,360470037001011
645,WASHINGTON AV,-73.96384300000001,40.678759,Brooklyn,360470203001004
646,FLATBUSH AV,-73.921189,40.609322,Brooklyn,360470698002005
647,FLATBUSH AV,-73.920692,40.608897999999996,Brooklyn,360470698002005
648,COURT ST,-73.999542,40.674994,Brooklyn,360470065007003
649,FLATBUSH AV,-73.92127099999999,40.6092,Brooklyn,360470698002005
650,FLATBUSH AV,-73.921157,40.609101,Brooklyn,360470698002005
651,REMSEN AV,-73.91824,40.651381,Brooklyn,360470888003007
652,AV U,-73.973515,40.596864000000004,Brooklyn,360470398001001
653,14 AV,-73.982721,40.640479,Brooklyn,360470228003000
654,18 AV,-73.987317,40.621824,Brooklyn,360470244002002
655,3 AV,-74.03246899999999,40.619768,Brooklyn,360470058001001
656,East New York Av,-73.92787,40.664770000000004,Brooklyn,360470884001002
657,POLY PL,-74.023145,40.608911,Brooklyn,360470164001020
658,26 AV,-73.992133,40.590015,Brooklyn,360470314003000
659,JAMAICA AV,-73.882694,40.685052,Brooklyn,360471172021000
660,ROCKAWAY AV,-73.910723,40.669955,Brooklyn,360470906001001
661,UTICA AV,-73.92697700000001,40.618613,Brooklyn,360470672001004
662,BEDFORD AV,-73.955625,40.646384000000005,Brooklyn,360470792003000
663,MONTROSE AV,-73.942835,40.707296,Brooklyn,360470493005000
664,FLATLANDS AV,-73.9183,40.632411,Brooklyn,360470950001005
665,VANDERBILT AV,-73.96992,40.675148,Brooklyn,360470159001002
666,GRAND ST,-73.940223,40.711975,Brooklyn,360470485001004
667,FLATBUSH AV,-73.90168800000001,40.591134000000004,Brooklyn,360470702021000
668,FLATBUSH AV,-73.90241,40.591263,Brooklyn,360470666001013
669,RALPH AV,-73.918113,40.626179,Brooklyn,360470692001000
670,EMMONS AV,-73.93845300000001,40.584041,Brooklyn,360470622002011
671,HEGEMAN AV @ MOTHER GASTON BLVD,-73.90378,40.65671,Brooklyn,360470922001002
672,SHEEPSHEAD BAY RD,-73.95059300000001,40.583974,Brooklyn,360470608003000
673,CATON AV,-73.98007199999999,40.647406,Brooklyn,360470500001002
674,ADAMS ST,-73.989192,40.692883,Brooklyn,360470011001003
675,13 AV,-73.994959,40.632412,Brooklyn,360470218001004
676,NEPTUNE AV,-73.972619,40.579986,Brooklyn,360470354001006
677,PITKIN AV,-73.916912,40.668689,Brooklyn,360470902004000
678,PITKIN AV,-73.914864,40.669140000000006,Brooklyn,360470902001001
679,PITKIN AV,-73.912924,40.669436,Brooklyn,360470924001002
680,PITKIN AV,-73.90855400000001,40.669933,Brooklyn,360470906002001
681,ROCKAWAY AV @ EAST NEW YORK AVENUE,-73.91124,40.67191,Brooklyn,360470906003000
682,BATH AV,-73.99923000000001,40.59997,Brooklyn,360470292002000
683,LINDEN BLVD,-73.863034,40.669211,Brooklyn,360471214001000
684,VANDERBILT AV,-73.967725,40.682034,Brooklyn,360470199003003
685,3 AV,-74.026786,40.633683000000005,Brooklyn,360470068002001
686,39 ST,-73.993105,40.644838,Brooklyn,360470110001001
687,ROCKAWAY PKWY,-73.89314499999999,40.637056,Brooklyn,360471022001003
688,COURT ST,-73.99708000000001,40.680098,Brooklyn,360470065003000
689,REMSEN AV,-73.906077,40.640487,Brooklyn,360470964002002
690,AV U,-73.947053,40.599942,Brooklyn,360470576001001
691,BAY RIDGE PKWY,-74.02239499999999,40.629453000000005,Brooklyn,360470134003001
692,86 ST,-74.009733,40.611658,Brooklyn,360470170001001
693,PUTNAM AV,-73.953615,40.683556,Brooklyn,360470245002000
694,UTICA AV,-73.927764,40.628484,Brooklyn,360470728001007
695,Ft Hamilton Pkwy,-74.015332,40.626434,Brooklyn,360470206001002
696,AV U,-73.945136,40.600145,Brooklyn,360470574002000
697,FLATLANDS AV,-73.915575,40.633886,Brooklyn,360470956001005
698,AV U,-73.953194,40.599103,Brooklyn,360470578002002
699,BROADWAY,-73.96041600000001,40.709398,Brooklyn,360470525001003
700,RALPH AV,-73.92215300000001,40.674381,Brooklyn,360470307003008
701,FULTON ST,-73.983149,40.689723,Brooklyn,360470037001002
702,5 AV,-73.98401700000001,40.671761,Brooklyn,360470135002002
703,WILSON AV,-73.91614100000001,40.695177,Brooklyn,360470417001000
704,RALPH AV,-73.92228,40.671259,Brooklyn,360470363002002
705,92 ST,-74.027107,40.616871,Brooklyn,360470160001006
