,NAME,LINE,Longitude,Latitude,FIPS
1859,White Plains Rd & Nereid Ave at NW corner,5-Feb,-73.854316,40.89862,3.60E+14
1860,White Plains Rd & Nereid Ave at SE corner,5-Feb,-73.854288,40.898323,3.60E+14
1861,White Plains Rd & 233rd St at SE corner,5-Feb,-73.857344,40.893215,3.60E+14
1862,White Plains Rd & 233rd St at NW corner,5-Feb,-73.857405,40.893597,3.60E+14
1863,White Plains Rd & 225th St at SW corner,5-Feb,-73.860666,40.887709,3.60E+14
1864,White Plains Rd & 225th St at SE corner,5-Feb,-73.860444,40.88766,3.60E+14
1865,White Plains Rd & 225th St at NW corner,5-Feb,-73.860517,40.887972,3.60E+14
1866,White Plains Rd & 219th St at NW corner,5-Feb,-73.86287,40.883723,3.60E+14
1867,White Plains Rd & 219th St at SE corner,5-Feb,-73.862743,40.883439,3.60E+14
1868,White Plains Rd & 211th St at SW corner,5-Feb,-73.866185,40.877779,3.60E+14
1869,White Plains Rd & 211th St at SW corner,5-Feb,-73.866421,40.877839,3.60E+14
1870,White Plains Rd & Burke Ave at NW corner,5-Feb,-73.867283,40.871631,3.60E+14
1871,White Plains & Burke Ave at SE corner,5-Feb,-73.867043,40.871215,3.60E+14
1872,White Plains Rd & Allerton Ave at NW corner,5-Feb,-73.867476,40.865605,3.60E+14
1873,White Plains Rd & Allerton Ave at SE corner,5-Feb,-73.867246,40.865257,3.60E+14
1874,White Plains Rd & Pelham Pkwy at SE corner,5-Feb,-73.867544,40.856338,3.60E+14
1875,White Plains Rd & Pelham Pkwy at SW corner,5-Feb,-73.867771,40.856403,3.60E+14
1876,White Plains Rd & Pelham Pkwy at SE corner,5-Feb,-73.867521,40.856337,3.60E+14
1877,Birchall Ave & Sagamore St at SE corner,5-Feb,-73.868382,40.848762,3.60E+14
1878,Church St & Cortlandt St at SE corner,R,-74.011198,40.710201,3.61E+14
1879,Church St & Cortlandt St at NE corner,R,-74.011066,40.710435,3.61E+14
1880,Greenwich St & Morris St at NE corner,R,-74.014,40.706345,3.61E+14
1881,Trinity Pl & Rector St at SW corner,R,-74.013273,40.707495,3.61E+14
1882,Trinity Pl & Rector St at SW corner,R,-74.013166,40.707659,3.61E+14
1883,Trinity Pl & Rector St at NW corner,R,-74.012963,40.70795,3.61E+14
1884,Trinity Pl & Rector St at NW corner,R,-74.012863,40.708083,3.61E+14
1885,Trinity Pl & Exchange Alley at NW corner (exit only),R,-74.013454,40.707225,3.61E+14
1886,,R-1,-74.013284,40.704015,3.61E+14
1887,,R-1,-74.013,40.704114,3.61E+14
1888,,R-1,-74.013293,40.704096,3.61E+14
1889,Clinton St & Montague St at NW corner,R-2-3-4-5,-73.992619,40.694416,3.60E+14
1890,Clinton St & Montague St at SW corner,R-2-3-4-5,-73.992635,40.694232,3.60E+14
1891,Clinton St & Montague St at NW corner,R-2-3-4-5,-73.99283,40.694475,3.60E+14
1892,Bridge St & Willoughby St at SE corner,A-C-F-R,-73.98519,40.69198,3.60E+14
1893,Bridge St & Willoughby St at NE corner,A-C-F-R,-73.985172,40.692315,3.60E+14
1894,Bridge St & Willoughby St at SW corner,A-C-F-R,-73.985395,40.692031,3.60E+14
1895,Flatbush Ave & Fleet St at NW corner,B-Q-R,-73.982565,40.69154,3.60E+14
1896,Flatbush Ave & Fleet St at NE corner,B-Q-R,-73.982048,40.691562,3.60E+14
1897,4th Ave & Union St at SW corner,R,-73.983416,40.677135,3.60E+14
1898,4th Ave & 9th St at NW corner,F-G-R,-73.988778,40.670538,3.60E+14
1899,4th Ave & Prospect Ave at SE corner,R,-73.993245,40.665269,3.60E+14
1900,4th Ave & 25th St at SW corner,R,-73.99822,40.660489,3.60E+14
1901,4th Ave & 52nd St at NW corner (exit only),R,-74.013688,40.645619,3.60E+14
1902,4th Ave & 60th St at SW corner,N-R,-74.018857,40.640682,3.60E+14
1903,4th Ave & 60th St at SE corner,N-R,-74.018531,40.640501,3.60E+14
1904,4th Ave & 68th St at NW corner (exit only),R,-74.023313,40.635468,3.60E+14
1905,4th Ave & 76th St at NW corner (exit only),R,-74.025459,40.630221,3.60E+14
1906,4th Ave & 85th St at SW corner,R,-74.028204,40.623498,3.60E+14
1907,4th Ave & 93th St at SW corner,R,-74.030696,40.617587,3.60E+14
1908,4th Ave & 93th St at NE corner,R,-74.030404,40.617363,3.60E+14
1909,Ashland Pl & Hanson Pl at NE corner,B-Q-D-N-R-2-3-4-5,-73.977628,40.685222,3.60E+14
1910,Flatbush Ave & Empire Blvd at SW corner,B-Q-FS,-73.962285,40.662482,3.60E+14
1911,Flatbush Ave & Empire Blvd at SW corner,B-Q-FS,-73.962249,40.662727,3.60E+14
1912,Ocean Ave & Woodruff Ave at NW corner (exit only),B-Q,-73.961909,40.654251,3.60E+14
1913,St. Pauls Pl & Caton Ave at SE corner,B-Q,-73.962732,40.651482,3.60E+14
1914,15th St & Avenue J at SE corner,B-Q,-73.960792,40.62513,3.60E+14
1915,15th St & Avenue M at SE corner,B-Q,-73.959454,40.617928,3.60E+14
1916,2nd Ave & 72nd St at NW corner,Q,-73.95856693,40.76899319,3.61E+14
1917,2nd Ave & 72nd St at SE corner,Q,-73.95828743,40.76869408,3.61E+14
1918,2nd Ave & 69th St at SE corner,Q,-73.95947434,40.76704012,3.61E+14
1919,2nd Ave & 69th St at SE corner,Q,-73.95959173,40.76688377,3.61E+14
1920,2nd Ave & 86th St at NE corner,Q,-73.95133606,40.77781827,3.61E+14
1921,2nd Ave & 86th St at NE corner,Q,-73.95145984,40.77786374,3.61E+14
1922,2nd Ave & 86th St at SE corner,Q,-73.95162525,40.77774066,3.61E+14
1923,2nd Ave & bet 83rd & 84th St,Q,-73.95281424,40.77618771,3.61E+14
1924,2nd Ave & 96th St at SW corner,Q,-73.947473,40.78409888,3.61E+14
1925,2nd Ave & 95th St at NW corner,Q,-73.9476189,40.78391609,3.61E+14
1926,2nd Ave & 94th St at NE corner,Q,-73.94772939,40.78292439,3.61E+14
1927,2nd Ave & 94th St at SW corner,Q,-73.94823792,40.78296691,3.61E+14
