,LAW_CAT_CD,Latitude,Longitude
354065,VIOLATION,40.727199629,-73.893275401
354066,VIOLATION,40.843012518,-73.886251522
354068,VIOLATION,40.574825477,-73.99092661
354072,VIOLATION,40.76795511,-73.982362342
354077,VIOLATION,40.676970689,-73.94426854
354081,VIOLATION,40.663569288000005,-73.922840264
354093,VIOLATION,40.844001878,-73.884760755
354097,VIOLATION,40.700583415,-73.943159643
354105,VIOLATION,40.673164918000005,-73.90776746
354107,VIOLATION,40.718540519,-73.977530603
354118,VIOLATION,40.833648657,-73.905730918
354119,VIOLATION,40.656542403,-73.918505446
354120,VIOLATION,40.789310287,-73.97383765100001
354127,VIOLATION,40.694388071999995,-73.987196009
354128,VIOLATION,40.593964103000005,-73.795256785
354135,VIOLATION,40.722308485999996,-73.997122534
354140,VIOLATION,40.681071902,-73.826367471
354150,VIOLATION,40.760278215999996,-73.830485448
354153,VIOLATION,40.569611937,-74.10815662899999
354158,VIOLATION,40.666041464,-73.76460167100001
354159,VIOLATION,40.721184076,-73.97942009399999
354175,VIOLATION,40.822060225,-73.923996949
354179,VIOLATION,40.816366145,-73.86762631100001
354180,VIOLATION,40.675288624000004,-73.951386447
354183,VIOLATION,40.872223835,-73.900498411
354187,VIOLATION,40.752782034,-73.805964769
354189,VIOLATION,40.752782034,-73.805964769
354196,VIOLATION,40.836819196,-73.916958337
354212,VIOLATION,40.707011514,-73.91232295100001
354215,VIOLATION,40.826068707,-73.897210684
354217,VIOLATION,40.84055694,-73.928417514
354218,VIOLATION,40.628171833,-74.116991377
354219,VIOLATION,40.793872902,-73.945095234
354223,VIOLATION,40.836298316,-73.888409625
354226,VIOLATION,40.637252636,-74.076645778
354230,VIOLATION,40.687160684,-73.907964447
354231,VIOLATION,40.869250778,-73.829614695
354232,VIOLATION,40.756043535,-73.986949544
354242,VIOLATION,40.635444717,-74.120437756
354245,VIOLATION,40.734324153,-73.985492431
354246,VIOLATION,40.849037253,-73.911402003
354254,VIOLATION,40.645448462,-74.080813638
354255,VIOLATION,40.851360106,-73.82730737600001
354269,VIOLATION,40.696920483,-73.910677329
354274,VIOLATION,40.824949518000004,-73.946915952
354276,VIOLATION,40.69293935,-73.808457629
354277,VIOLATION,40.717147615,-73.842445408
354278,VIOLATION,40.784151926,-73.914893524
354279,VIOLATION,40.876453415,-73.907091329
354285,VIOLATION,40.748634498,-73.945948171
354286,VIOLATION,40.751028618,-73.98478860600001
354298,VIOLATION,40.70607933,-73.800813152
354299,VIOLATION,40.697812797,-73.940882801
354302,VIOLATION,40.734321750999996,-73.988534238
354305,VIOLATION,40.695067875,-73.980740806
354310,VIOLATION,40.689827739,-73.92576672
354317,VIOLATION,40.76716843,-73.99184264600001
354318,VIOLATION,40.758588413000005,-73.825613135
354330,VIOLATION,40.613831819,-74.075905728
354331,VIOLATION,40.787088403,-73.832038607
354337,VIOLATION,40.816366145,-73.86762631100001
354338,VIOLATION,40.663382884,-73.886665968
354339,VIOLATION,40.655535076,-73.886185544
354342,VIOLATION,40.655535076,-73.886185544
354345,VIOLATION,40.653684258,-73.957810011
354346,VIOLATION,40.834209451999996,-73.925706819
354347,VIOLATION,40.850976493000005,-73.887860878
354351,VIOLATION,40.871930554,-73.830258669
354359,VIOLATION,40.624117941,-74.13204211899999
354360,VIOLATION,40.818158403000005,-73.903538178
354365,VIOLATION,40.647330127,-73.896999556
354366,VIOLATION,40.82506399,-73.877397261
354372,VIOLATION,40.734300431,-73.956625962
354422,VIOLATION,40.653287238000004,-73.741949046
354429,VIOLATION,40.818768839,-73.850528931
354430,VIOLATION,40.821931932,-73.899778736
354453,VIOLATION,40.631396028000005,-73.995908723
354487,VIOLATION,40.857429328,-73.89369544
354490,VIOLATION,40.634750876,-74.021979293
354512,VIOLATION,40.665566174,-73.920905893
354526,VIOLATION,40.693735057,-73.84470407100001
354529,VIOLATION,40.593615658000004,-73.98415472800001
354539,VIOLATION,40.817224605,-73.944216122
354550,VIOLATION,40.698312502,-73.95314759600001
354586,VIOLATION,40.702416514,-74.012826457
354604,VIOLATION,40.854989406,-73.899967505
354610,VIOLATION,40.756884451,-73.944353282
354626,VIOLATION,40.795855886,-73.947870955
354630,VIOLATION,40.696351626,-73.97643456600001
354638,VIOLATION,40.851195238,-73.89883821
354647,VIOLATION,40.796053724000004,-73.932430966
354651,VIOLATION,40.774288391999995,-73.905670528
354675,VIOLATION,40.814890345,-73.961262699
354679,VIOLATION,40.68400237,-73.78078509999999
354682,VIOLATION,40.792020429000004,-73.95172014
354685,VIOLATION,40.853482512,-73.90645106699999
354687,VIOLATION,40.765494543,-73.811873416
354695,VIOLATION,40.825908155,-73.93742672
354697,VIOLATION,40.773312409,-73.959059252
354702,VIOLATION,40.527595098,-74.191657765
354705,VIOLATION,40.757989139,-73.983653605
354721,VIOLATION,40.830641297,-73.874879189
354725,VIOLATION,40.875871971,-73.901006423
354730,VIOLATION,40.88367976,-73.833450905
354743,VIOLATION,40.741675509000004,-74.00113097399999
354745,VIOLATION,40.849225244,-73.920806798
354746,VIOLATION,40.787874599,-73.928181646
354770,VIOLATION,40.786123314,-73.942613564
354771,VIOLATION,40.676351349,-73.910928398
354781,VIOLATION,40.833154599000004,-73.909139311
354792,VIOLATION,40.612613626999995,-74.083122217
354809,VIOLATION,40.822060225,-73.923996949
354812,VIOLATION,40.745364409000004,-73.996583812
354821,VIOLATION,40.62946572,-73.971468523
354836,VIOLATION,40.65692324,-73.939646779
354848,VIOLATION,40.857454424000004,-73.847542764
354862,VIOLATION,40.659131607,-73.955056528
354864,VIOLATION,40.850223321,-73.932166295
354868,VIOLATION,40.814395243,-73.921426267
354871,VIOLATION,40.652727946,-73.948321553
354874,VIOLATION,40.79605784,-73.967052307
354883,VIOLATION,40.714098554,-74.009481209
354886,VIOLATION,40.839369141999995,-73.825936263
354887,VIOLATION,40.678004191,-73.97044549600001
354888,VIOLATION,40.720505465,-73.976025587
354892,VIOLATION,40.825753782,-73.93620558
354897,VIOLATION,40.850905674,-73.90364973199999
354901,VIOLATION,40.742409196,-73.92169881699999
354902,VIOLATION,40.786605359,-73.968385887
354918,VIOLATION,40.84843619,-73.931611484
354938,VIOLATION,40.889473505,-73.857860217
354939,VIOLATION,40.542712296,-74.178834773
354946,VIOLATION,40.850089561,-73.866839894
354958,VIOLATION,40.698539747,-73.900458297
354970,VIOLATION,40.748775774,-73.912350996
354971,VIOLATION,40.755357591,-73.98931025899999
354982,VIOLATION,40.666169854,-73.956702704
355000,VIOLATION,40.758142009000004,-73.910284807
355002,VIOLATION,40.662812762,-73.94351983
355055,VIOLATION,40.745364409000004,-73.996583812
355072,VIOLATION,40.657757888,-73.951774054
355082,VIOLATION,40.729584871,-74.000845732
355114,VIOLATION,40.710988715999996,-73.94294877600001
355127,VIOLATION,40.540859038,-74.197563937
355130,VIOLATION,40.861255889,-73.894180991
355137,VIOLATION,40.595476255,-74.092401772
355145,VIOLATION,40.755309006,-73.86961734
355148,VIOLATION,40.831603926,-73.928799346
355149,VIOLATION,40.662880903,-73.750944713
355159,VIOLATION,40.686582806,-73.815395295
355161,VIOLATION,40.76609914,-73.830019377
355162,VIOLATION,40.800977081999996,-73.953176474
355170,VIOLATION,40.66304457,-73.952339736
355197,VIOLATION,40.797576424,-73.96978564300001
355201,VIOLATION,40.704863655,-73.791655702
355209,VIOLATION,40.627440734000004,-73.994644477
355253,VIOLATION,40.659978163000005,-73.910182546
355255,VIOLATION,40.748118661,-73.891679165
355277,VIOLATION,40.58078086,-73.983394569
355295,VIOLATION,40.68097976,-73.889592513
355300,VIOLATION,40.810413007,-73.921951159
355307,VIOLATION,40.623744650999996,-74.152034352
355308,VIOLATION,40.62409282,-74.152352153
355316,VIOLATION,40.757879957,-73.912158537
355319,VIOLATION,40.666682456,-73.881559776
355321,VIOLATION,40.586855984,-74.100825453
355324,VIOLATION,40.83203302,-73.92590077
355332,VIOLATION,40.866586880999996,-73.85675940899999
355337,VIOLATION,40.61445671,-73.926902269
355344,VIOLATION,40.613831819,-74.075905728
355349,VIOLATION,40.873393189,-73.900630448
355359,VIOLATION,40.708663439,-73.828914233
355361,VIOLATION,40.606212192,-74.01000249
355370,VIOLATION,40.76750861,-73.989734302
355383,VIOLATION,40.801426328000005,-73.934455427
355392,VIOLATION,40.848295551,-73.914196994
355425,VIOLATION,40.686183623000005,-73.970470717
355426,VIOLATION,40.686183623000005,-73.970470717
355437,VIOLATION,40.819950886,-73.945839667
355439,VIOLATION,40.826110743,-73.904607024
355452,VIOLATION,40.79879057,-73.937936192
355457,VIOLATION,40.593893603000005,-73.97323367199999
355467,VIOLATION,40.69619271,-73.913740009
355469,VIOLATION,40.668243695,-73.859157152
355471,VIOLATION,40.574757162,-74.003493138
355476,VIOLATION,40.824276241999996,-73.874829733
355477,VIOLATION,40.869423555,-73.85135513899999
355478,VIOLATION,40.675727746,-73.921495901
355483,VIOLATION,40.738679037,-73.978786804
355488,VIOLATION,40.637444901,-73.948142424
355497,VIOLATION,40.800222029000004,-73.930848342
355499,VIOLATION,40.683645298,-73.98977605399999
355507,VIOLATION,40.83340982,-73.871567458
355509,VIOLATION,40.806482362,-73.91771863
355510,VIOLATION,40.800175902,-73.94745943
355522,VIOLATION,40.892360622,-73.851094069
355553,VIOLATION,40.86157703,-73.891241309
355555,VIOLATION,40.873601668,-73.84560379199999
355558,VIOLATION,40.76399359,-73.977443073
355559,VIOLATION,40.619225416,-73.991943569
355562,VIOLATION,40.666384953000005,-73.883200414
355577,VIOLATION,40.599233751,-73.764934431
355578,VIOLATION,40.702163374,-73.791974307
355583,VIOLATION,40.639671328,-74.115440545
355610,VIOLATION,40.802336853,-73.949357635
355617,VIOLATION,40.682514879,-73.94374471399999
355621,VIOLATION,40.836687479,-73.86954098
355625,VIOLATION,40.866683734,-73.92405803
355635,VIOLATION,40.838944426,-73.900642148
355644,VIOLATION,40.810637728,-73.958274067
355645,VIOLATION,40.586231405,-73.816011121
355653,VIOLATION,40.836687479,-73.86954098
355654,VIOLATION,40.681810368,-73.93033296
355657,VIOLATION,40.740772475,-73.998074424
355659,VIOLATION,40.596461723000004,-74.163747062
355661,VIOLATION,40.61937391,-74.00123696
355672,VIOLATION,40.576703151,-73.99452975
355695,VIOLATION,40.799447675,-73.967386531
355704,VIOLATION,40.761659548000004,-73.962932501
355716,VIOLATION,40.876605789,-73.881648697
355732,VIOLATION,40.691956351,-73.98857037
355733,VIOLATION,40.635722316999995,-74.023074919
355759,VIOLATION,40.620707354000004,-73.912274217
355761,VIOLATION,40.674342624,-73.75197622600001
355771,VIOLATION,40.664223566,-73.75889129800001
355772,VIOLATION,40.775136231,-73.955216534
355777,VIOLATION,40.695219663,-73.796904016
355785,VIOLATION,40.799508822,-73.953596481
355790,VIOLATION,40.655496694,-73.960281241
355798,VIOLATION,40.747442699000004,-73.82609343899999
355810,VIOLATION,40.735783278,-73.81062580300001
355812,VIOLATION,40.653009068,-73.957882516
355823,VIOLATION,40.646331289,-73.958654288
355828,VIOLATION,40.686442569,-73.995068821
355834,VIOLATION,40.712889645,-73.98078255
355838,VIOLATION,40.658996886,-73.770678062
355839,VIOLATION,40.654444667,-73.735522232
355850,VIOLATION,40.809858783,-73.935624768
355859,VIOLATION,40.595606536,-73.758995032
355861,VIOLATION,40.695658417,-73.89504245
355864,VIOLATION,40.668630731,-73.904630381
355867,VIOLATION,40.66633043,-73.850340644
355876,VIOLATION,40.88367976,-73.833450905
355886,VIOLATION,40.68381064,-73.929238379
355888,VIOLATION,40.722080138,-73.75085697
355895,VIOLATION,40.887853793000005,-73.85537181
355896,VIOLATION,40.847483501999996,-73.88335593
355915,VIOLATION,40.848447832,-73.923905353
355921,VIOLATION,40.78830618,-73.813607359
355936,VIOLATION,40.62893423,-74.11763397899999
355944,VIOLATION,40.676920466,-73.919673868
355953,VIOLATION,40.816366145,-73.86762631100001
355956,VIOLATION,40.645248251999995,-73.878747457
355973,VIOLATION,40.691435973000004,-73.925454815
355981,VIOLATION,40.801959631,-73.969317708
355990,VIOLATION,40.760956654,-73.932239155
356021,VIOLATION,40.679498977,-73.862825258
356023,VIOLATION,40.66177669,-73.935828946
356024,VIOLATION,40.662767503000005,-73.907529526
356026,VIOLATION,40.593705901,-74.064130123
356028,VIOLATION,40.64085528,-73.958207273
356032,VIOLATION,40.844267444,-73.908516935
356035,VIOLATION,40.637483796,-74.00749944
356062,VIOLATION,40.747972526999995,-73.977538723
356063,VIOLATION,40.694876333,-73.984675199
356067,VIOLATION,40.74877497,-73.983276911
356070,VIOLATION,40.745936811,-73.832308367
356093,VIOLATION,40.801959631,-73.969317708
356106,VIOLATION,40.667944736,-73.876045913
356128,VIOLATION,40.654446354,-73.963013691
356131,VIOLATION,40.67365819,-73.87495739100001
356143,VIOLATION,40.820614010999996,-73.94355210399999
356159,VIOLATION,40.670659643,-73.915853039
356171,VIOLATION,40.74242932,-73.984808613
356197,VIOLATION,40.858147560999996,-73.89574039899999
356201,VIOLATION,40.716344152,-74.001253193
356244,VIOLATION,40.827414051,-73.877945775
356251,VIOLATION,40.644398399,-73.87972914
356257,VIOLATION,40.882126882,-73.828254499
356261,VIOLATION,40.703382484,-74.014413562
356267,VIOLATION,40.68773221,-73.937491478
356289,VIOLATION,40.720742230999996,-73.810780376
356292,VIOLATION,40.832741241,-73.921870763
356300,VIOLATION,40.834883362,-73.905223241
356305,VIOLATION,40.867337467,-73.916815378
356308,VIOLATION,40.838944426,-73.900642148
356316,VIOLATION,40.720151118000004,-73.997703442
356320,VIOLATION,40.828551394,-73.84870747
356366,VIOLATION,40.759403737,-73.916448426
356367,VIOLATION,40.866803739,-73.91890580399999
356368,VIOLATION,40.647188506,-73.96107177100001
356377,VIOLATION,40.873153628000004,-73.899737692
356388,VIOLATION,40.637918477,-73.978635074
356392,VIOLATION,40.660443794,-73.879137939
356404,VIOLATION,40.779410391999996,-73.975484434
356411,VIOLATION,40.550882405,-74.199561906
356413,VIOLATION,40.763652863000004,-73.97558409
356417,VIOLATION,40.69004679,-73.84936790399999
356421,VIOLATION,40.815635776,-73.896930554
356424,VIOLATION,40.818568336999995,-73.927313946
356435,VIOLATION,40.838964382,-73.863746903
356442,VIOLATION,40.776139148,-73.977872229
356460,VIOLATION,40.665770443,-73.941145497
356475,VIOLATION,40.644006217,-73.897029911
356486,VIOLATION,40.684175739000004,-73.929310104
356497,VIOLATION,40.652727946,-73.948321553
356503,VIOLATION,40.774234877,-73.981115066
356537,VIOLATION,40.66272396,-73.766411999
356542,VIOLATION,40.843490794000004,-73.889796269
356544,VIOLATION,40.691435973000004,-73.925454815
356578,VIOLATION,40.765936728,-73.744945732
356581,VIOLATION,40.840633182,-73.83826059399999
356583,VIOLATION,40.692812832,-73.94869797
356605,VIOLATION,40.765463555,-73.96229141399999
356615,VIOLATION,40.835367921999996,-73.940218512
356620,VIOLATION,40.628158662,-74.030616087
356641,VIOLATION,40.840633182,-73.83826059399999
356668,VIOLATION,40.73375124,-74.006294288
356669,VIOLATION,40.672960709,-73.92516183
356672,VIOLATION,40.680948759,-73.918201609
356690,VIOLATION,40.639351172,-74.08613535100001
356695,VIOLATION,40.634204643000004,-73.92558359600001
356696,VIOLATION,40.725127576999995,-73.757635507
356701,VIOLATION,40.843892876999995,-73.93493404
356704,VIOLATION,40.695078231,-73.92537501300001
356706,VIOLATION,40.818407371,-73.887507503
356712,VIOLATION,40.805412948000004,-73.941961193
356724,VIOLATION,40.853374828,-73.916337616
356739,VIOLATION,40.599699176,-74.003346802
356754,VIOLATION,40.651194715,-73.896921514
356770,VIOLATION,40.845801101,-73.880774613
356772,VIOLATION,40.722862815999996,-73.97419203300001
356777,VIOLATION,40.699742682,-73.911423687
356787,VIOLATION,40.702787333,-73.77919412600001
356788,VIOLATION,40.697106528,-73.909908938
356797,VIOLATION,40.750625905999996,-73.874051381
356800,VIOLATION,40.702909020999996,-73.921204218
356805,VIOLATION,40.705741719,-73.93951602
356814,VIOLATION,40.871227497,-73.914152942
356815,VIOLATION,40.771704037,-73.959182992
356838,VIOLATION,40.795230290999996,-73.948322897
356839,VIOLATION,40.820614010999996,-73.94355210399999
356849,VIOLATION,40.746938776,-73.85681095
356858,VIOLATION,40.866008735,-73.869143605
356865,VIOLATION,40.886860911,-73.862683108
356866,VIOLATION,40.825034909,-73.954015881
356867,VIOLATION,40.862755258,-73.904493002
356870,VIOLATION,40.752711838,-73.805030161
356871,VIOLATION,40.702334153,-73.88683417899999
356877,VIOLATION,40.85277753,-73.930302099
356890,VIOLATION,40.854530715,-73.890540707
356912,VIOLATION,40.707604206999996,-73.94830426
356914,VIOLATION,40.84055694,-73.928417514
356918,VIOLATION,40.822262072,-73.940537398
356920,VIOLATION,40.7442158,-73.98233614600001
356926,VIOLATION,40.694466508000005,-73.737959917
356928,VIOLATION,40.807780621999996,-73.945484727
356929,VIOLATION,40.842521172,-73.88077326199999
356937,VIOLATION,40.871214572,-73.850371269
356942,VIOLATION,40.833208464,-73.898056095
356950,VIOLATION,40.696848766,-73.746443385
356953,VIOLATION,40.738178362,-73.88443858699999
356956,VIOLATION,40.899198384,-73.858230086
356964,VIOLATION,40.681803475,-73.923789039
356966,VIOLATION,40.744357422,-73.88233834100001
356969,VIOLATION,40.774754201,-73.93658660199999
356980,VIOLATION,40.720734983,-73.844435527
356981,VIOLATION,40.590456464,-74.188568888
356991,VIOLATION,40.794802034,-73.82709293
356993,VIOLATION,40.640283632,-74.004584745
357005,VIOLATION,40.820964301,-73.941477939
357021,VIOLATION,40.877431814,-73.89883083699999
357028,VIOLATION,40.734645797,-73.99033113
357036,VIOLATION,40.613757113,-73.98516205199999
357045,VIOLATION,40.831536344,-73.82818272600001
357046,VIOLATION,40.824712224,-73.94427127
357059,VIOLATION,40.747043528,-73.987128148
357073,VIOLATION,40.608740349,-74.007373757
357084,VIOLATION,40.86157703,-73.891241309
357090,VIOLATION,40.815635776,-73.896930554
357092,VIOLATION,40.70233066,-73.922359008
357096,VIOLATION,40.668243695,-73.859157152
357114,VIOLATION,40.816464296999996,-73.89055635
357133,VIOLATION,40.785536694,-73.950132353
357136,VIOLATION,40.860752045,-73.889583293
357180,VIOLATION,40.6817188,-73.866902083
357186,VIOLATION,40.708562442,-73.908962871
357187,VIOLATION,40.86163645,-73.896154296
357193,VIOLATION,40.886802591,-73.84687149
357195,VIOLATION,40.69754267,-73.950064733
357196,VIOLATION,40.816111613000004,-73.953480134
357200,VIOLATION,40.790635221,-73.947459736
357207,VIOLATION,40.636309901,-73.921463005
357215,VIOLATION,40.775095315,-73.949212267
357221,VIOLATION,40.561215315,-74.134390282
357223,VIOLATION,40.688195222,-73.953003261
357228,VIOLATION,40.735783278,-73.81062580300001
357233,VIOLATION,40.658758183,-73.942434788
357236,VIOLATION,40.620225705,-74.150034349
357241,VIOLATION,40.823462946,-73.943383482
357244,VIOLATION,40.656607621,-73.958276696
357250,VIOLATION,40.651782231999995,-73.885456761
357251,VIOLATION,40.703964869,-73.963152126
357258,VIOLATION,40.665599715,-73.888500545
357260,VIOLATION,40.702444153,-73.803366663
357266,VIOLATION,40.738638830999996,-73.892261119
357282,VIOLATION,40.786061036,-73.976207819
357284,VIOLATION,40.716344152,-74.001253193
357296,VIOLATION,40.693557895,-73.737920215
357301,VIOLATION,40.860431225999996,-73.902088647
357302,VIOLATION,40.80401966,-73.938653734
357309,VIOLATION,40.593768616,-73.7844192
357310,VIOLATION,40.651686501,-73.959040184
357312,VIOLATION,40.791880695,-73.968246146
357322,VIOLATION,40.795090104,-73.942114657
357325,VIOLATION,40.84898684,-73.89696924100001
357328,VIOLATION,40.752957338,-73.72376531
357331,VIOLATION,40.570062738000004,-73.859475743
357343,VIOLATION,40.774490663,-73.98464604899999
357344,VIOLATION,40.846511945,-73.89484780800001
357352,VIOLATION,40.834596779,-73.854146877
357363,VIOLATION,40.692389705,-73.793764553
357371,VIOLATION,40.686637669,-73.95677234600001
357374,VIOLATION,40.745364409000004,-73.996583812
357381,VIOLATION,40.6817188,-73.866902083
357383,VIOLATION,40.861118434,-73.921378297
357386,VIOLATION,40.740744907,-73.994379158
357387,VIOLATION,40.816844318,-73.848069331
357388,VIOLATION,40.827498873,-73.867748698
357403,VIOLATION,40.733604533000005,-73.981988957
357404,VIOLATION,40.78836237,-73.781528479
357410,VIOLATION,40.821214929,-73.87649387
357414,VIOLATION,40.671432005999996,-73.913606206
357417,VIOLATION,40.607186367,-73.962388011
357419,VIOLATION,40.730113067,-73.810908915
357420,VIOLATION,40.731698062,-73.80508442899999
357431,VIOLATION,40.816465656999995,-73.907807308
357438,VIOLATION,40.594919759,-74.159404337
357439,VIOLATION,40.826276155,-73.94312815800001
357450,VIOLATION,40.741748016,-73.875323996
357489,VIOLATION,40.817217733,-73.953472135
357507,VIOLATION,40.726529377,-73.734864538
357526,VIOLATION,40.690149375,-73.80605327800001
357529,VIOLATION,40.85140035,-73.93618821300001
357552,VIOLATION,40.721589955,-73.97756925899999
357555,VIOLATION,40.693138637,-73.93608725
357585,VIOLATION,40.674936335,-74.007568544
357592,VIOLATION,40.75771809,-73.864169375
357602,VIOLATION,40.780163338,-73.839685697
357609,VIOLATION,40.756642041999996,-73.988371577
357630,VIOLATION,40.820369696,-73.938132846
357647,VIOLATION,40.74177742,-73.976512327
357650,VIOLATION,40.685558867,-73.920532431
357663,VIOLATION,40.63874884,-73.955055843
357670,VIOLATION,40.692685608000005,-73.92245678399999
357673,VIOLATION,40.59975614,-73.987088117
357676,VIOLATION,40.74710919,-73.883842046
357692,VIOLATION,40.745025348,-73.904087958
357697,VIOLATION,40.716817926,-73.732298642
357698,VIOLATION,40.675532961,-73.880199343
357701,VIOLATION,40.598010044,-73.744578923
357703,VIOLATION,40.632454331999995,-74.030333436
357707,VIOLATION,40.642679746999995,-74.083570455
357713,VIOLATION,40.679537835,-73.791788904
357714,VIOLATION,40.671535318000004,-73.989395788
357715,VIOLATION,40.887356035,-73.85902568
357718,VIOLATION,40.816090247,-73.86173446800001
357725,VIOLATION,40.660518125,-73.994295807
357728,VIOLATION,40.733042216,-73.984442713
357732,VIOLATION,40.597473127,-74.003912034
357737,VIOLATION,40.813857705,-73.856359904
357744,VIOLATION,40.685475077,-73.931057476
357747,VIOLATION,40.805364044,-73.937662763
357748,VIOLATION,40.826282131999996,-73.920707638
357753,VIOLATION,40.774490663,-73.98464604899999
357765,VIOLATION,40.735783278,-73.81062580300001
357767,VIOLATION,40.767335546999995,-73.954875211
357777,VIOLATION,40.717186266,-73.988912352
357780,VIOLATION,40.80860193,-73.918619095
357785,VIOLATION,40.619921315999996,-73.930887442
357802,VIOLATION,40.860158821,-73.870731317
357814,VIOLATION,40.612744644,-74.011714295
357840,VIOLATION,40.698544411,-73.949836781
357842,VIOLATION,40.672422695,-73.957340328
357844,VIOLATION,40.636959013,-73.937027403
357846,VIOLATION,40.723938882,-74.002458324
357853,VIOLATION,40.783715185,-73.84583388899999
357855,VIOLATION,40.896803258,-73.856802809
357859,VIOLATION,40.724644175,-73.97423824399999
357863,VIOLATION,40.631740457,-74.147653587
357866,VIOLATION,40.829205454000004,-73.849331111
357869,VIOLATION,40.736218594,-73.990984024
357873,VIOLATION,40.578291164,-74.101993285
357874,VIOLATION,40.672296411,-73.929405609
357891,VIOLATION,40.70754637,-74.013776048
357897,VIOLATION,40.788750209,-73.948837115
357900,VIOLATION,40.798952031999995,-73.962174926
357901,VIOLATION,40.729706545999996,-73.809066345
357919,VIOLATION,40.677940599,-73.749240862
357921,VIOLATION,40.85665355,-73.843871808
357932,VIOLATION,40.690613276,-73.87054076
357940,VIOLATION,40.852841995,-73.88417431
357954,VIOLATION,40.832383211999996,-73.879107476
357969,VIOLATION,40.737972078,-73.884013141
357970,VIOLATION,40.737082284,-73.9829623
357995,VIOLATION,40.783753456,-73.94590883
358024,VIOLATION,40.641612,-74.006790053
358025,VIOLATION,40.811741818,-73.926689213
358034,VIOLATION,40.705463143,-74.013353629
358042,VIOLATION,40.660480215,-73.950607892
358094,VIOLATION,40.789935981,-73.973378767
358095,VIOLATION,40.645522367,-73.983720792
358097,VIOLATION,40.644436276,-73.955671805
358102,VIOLATION,40.664515169,-73.906589923
358104,VIOLATION,40.680637327,-73.842931866
358112,VIOLATION,40.6340509,-74.022267295
358118,VIOLATION,40.711599131,-73.89406508
358119,VIOLATION,40.747228046,-73.995230338
358125,VIOLATION,40.828839565,-73.93752514100001
358131,VIOLATION,40.651700904,-73.86844675100001
358132,VIOLATION,40.651700904,-73.86844675100001
358134,VIOLATION,40.829007732,-73.85351232100001
358145,VIOLATION,40.630754299,-73.97716746
358151,VIOLATION,40.664571887,-73.99018268399999
358157,VIOLATION,40.614684063,-74.122125583
358169,VIOLATION,40.681803475,-73.923789039
358170,VIOLATION,40.661820669,-73.94669974199999
358175,VIOLATION,40.68469984,-73.92474482600001
358181,VIOLATION,40.684245605,-73.832420235
358192,VIOLATION,40.669413836,-73.91260308
358196,VIOLATION,40.609879693,-73.928978193
358197,VIOLATION,40.602885911,-73.997682263
358198,VIOLATION,40.762043893000005,-73.827329581
358208,VIOLATION,40.63874884,-73.955055843
358221,VIOLATION,40.858761753,-73.931590022
358224,VIOLATION,40.737368955,-73.996840424
358230,VIOLATION,40.839699751,-73.844074227
358238,VIOLATION,40.717678776999996,-73.978111687
358240,VIOLATION,40.698544411,-73.949836781
358241,VIOLATION,40.661820669,-73.94669974199999
358248,VIOLATION,40.851098634,-73.90803040600001
358253,VIOLATION,40.764864451,-73.93102945
358258,VIOLATION,40.657297344,-73.95318000399999
358260,VIOLATION,40.798500915,-73.945940189
358267,VIOLATION,40.674091148,-74.003220755
358269,VIOLATION,40.886802591,-73.84687149
358271,VIOLATION,40.886802591,-73.84687149
358274,VIOLATION,40.650385340999996,-73.925861058
358282,VIOLATION,40.626872686,-74.000606662
358284,VIOLATION,40.646448497,-73.998174439
358296,VIOLATION,40.730561179,-73.95431199
358307,VIOLATION,40.71761772,-74.001285683
358309,VIOLATION,40.694747690999996,-73.954754845
358310,VIOLATION,40.689260873,-73.855070571
358311,VIOLATION,40.698166913,-73.740578022
358316,VIOLATION,40.706025217,-73.897882698
358318,VIOLATION,40.726939663,-73.81570562899999
358323,VIOLATION,40.706372003,-73.8167219
358343,VIOLATION,40.643643876999995,-73.977454927
358350,VIOLATION,40.575322458,-74.112496344
358354,VIOLATION,40.754510649000004,-73.869940139
358357,VIOLATION,40.577320336999996,-73.962822409
358366,VIOLATION,40.710831551999995,-74.016085232
358367,VIOLATION,40.802336853,-73.949357635
358371,VIOLATION,40.693054402,-73.955354603
358377,VIOLATION,40.681370614,-73.887886489
358386,VIOLATION,40.632140662,-74.021556907
358388,VIOLATION,40.809902169000004,-73.939721198
358392,VIOLATION,40.901027116,-73.852279236
358413,VIOLATION,40.72091286,-73.804481035
358415,VIOLATION,40.610010717,-73.987244604
358421,VIOLATION,40.71124488,-73.957769974
358424,VIOLATION,40.560912724,-74.148310407
358429,VIOLATION,40.692042578,-73.794580591
358430,VIOLATION,40.802960428,-73.965672707
358443,VIOLATION,40.705312133,-74.013761159
358447,VIOLATION,40.718870066,-73.939792704
358452,VIOLATION,40.841642766999996,-73.94106581
358469,VIOLATION,40.728048842,-73.73796496899999
358470,VIOLATION,40.728048842,-73.73796496899999
358476,VIOLATION,40.831183962,-73.833069182
358490,VIOLATION,40.831913607,-73.942740297
358493,VIOLATION,40.626886712,-74.023705904
358497,VIOLATION,40.814847198,-73.89908132
358500,VIOLATION,40.560221112,-74.106108043
358521,VIOLATION,40.682977178,-73.980841648
358523,VIOLATION,40.848209996,-73.890898099
358539,VIOLATION,40.810469419,-73.955908025
358557,VIOLATION,40.704731996,-73.940187784
358563,VIOLATION,40.722647910999996,-73.844308401
